grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-9243_5095,40.76337698852625,-73.95039543294625,8,15.125,6,0,75.98107,0
-9243_5096,40.77319438035243,-73.95033270235484,33,14.090909090909092,17,1,74.171394,1
-9243_5097,40.78003078943919,-73.9493205484143,86,14.720930232558139,25,1,59.849297,1
-9243_5098,40.7889955406875,-73.94767818389,48,16.1875,20,0,16.275461,0
-9243_5099,40.794631836122726,-73.94678761233955,22,18.272727272727273,8,0,8.2399235,0
-9243_5100,40.80434352041452,-73.94742499189,42,16.5,26,0,10.004425,0
-9243_5101,40.81079978895091,-73.94737641829364,22,18.09090909090909,15,0,25.699753,0
-9243_5102,40.82147480424666,-73.94824501864778,18,19.22222222222222,12,0,70.94565,0
-9243_5103,40.8269058301798,-73.9484314355676,50,19.86,22,2,71.355644,1
-9243_5104,40.83429311740727,-73.94483190651364,11,12.272727272727273,8,0,70.34371,0
-9244_5072,40.57905951515,-73.95763474021363,11,11.727272727272727,8,0,59.23336,0
-9244_5073,40.587257388117585,-73.95378421294896,29,15.655172413793103,16,1,67.29458,1
-9244_5074,40.598128672051054,-73.95590207425211,38,20.44736842105263,12,0,56.205536,0
-9244_5075,40.607812122485,-73.958115021515,2,16.0,2,0,27.644073,0
-9244_5076,40.6094240105087,-73.95681085366652,23,15.869565217391305,14,1,23.881128,1
-9244_5077,40.618309618603,-73.957540008609,10,15.8,5,0,4.6162853,0
-9244_5079,40.63839224623375,-73.95316129599375,8,21.75,5,0,10.45118,0
-9244_5080,40.6446536724975,-73.95753315769251,28,14.928571428571429,13,0,9.929138,0
-9244_5081,40.6521667957338,-73.9574912222102,50,15.16,20,0,10.386428,0
-9244_5082,40.65927724182615,-73.95545446096308,13,16.846153846153847,8,0,5.269662,0
-9244_5083,40.668932953612185,-73.95659528554219,32,15.5625,17,0,18.653656,0
-9244_5084,40.67451831840525,-73.95658343928125,40,12.175,18,0,25.196487,0
-9244_5085,40.68317618211478,-73.95518670840674,46,14.130434782608695,22,1,71.98255,1
-9244_5086,40.691183121231425,-73.95595191943286,28,17.0,14,0,67.31951,0
-9244_5087,40.7000384386925,-73.9572661095475,4,17.5,1,0,71.74473,0
-9244_5088,40.70925273803737,-73.95664319048447,38,14.052631578947368,19,0,73.31669,0
-9244_5089,40.71641445944551,-73.95711442475398,138,16.355072463768117,41,3,71.211075,1
-9244_5090,40.7238299809568,-73.9555675061956,50,14.62,23,1,71.506775,1
-9244_5091,40.73138973989357,-73.95618833139083,84,16.80952380952381,27,1,67.22437,1
-9244_5092,40.741507736549735,-73.95498905578053,38,13.921052631578947,20,0,74.03454,0
-9244_5093,40.74574557403138,-73.95407531386931,29,15.413793103448276,18,1,77.73322,1
-9244_5094,40.757355407005,-73.95387139558,2,12.5,2,0,76.488365,0
-9244_5095,40.76559490037942,-73.95725347020334,69,13.956521739130435,24,0,78.88934,0
-9244_5096,40.77238981511164,-73.95596237772013,159,14.534591194968554,36,1,76.133766,1
-9244_5097,40.778820815239996,-73.95464133686448,116,12.327586206896552,29,1,71.93252,1
-9244_5098,40.786276573224,-73.9542959656872,25,21.6,16,0,49.992695,0
-9244_5099,40.79561814411,-73.95259156904001,4,13.5,4,0,23.22719,0
-9244_5100,40.80425562335606,-73.95535409646818,33,18.303030303030305,15,0,38.8097,0
-9244_5101,40.81291136369659,-73.9573263642366,47,16.170212765957448,22,2,73.53757,1
-9244_5102,40.819957804730855,-73.95447882172199,35,13.742857142857142,16,0,70.9756,0
-9244_5103,40.82424972962,-73.95203632197999,2,17.0,2,1,71.60924,1
-9245_5072,40.57833263151852,-73.96362908512815,27,13.333333333333334,13,0,23.01923,0
-9245_5073,40.58850579634637,-73.96098655173545,11,23.727272727272727,8,1,60.60198,1
-9245_5074,40.59687879752148,-73.96183882261482,27,14.62962962962963,18,1,54.087532,1
-9245_5075,40.60694612350591,-73.96316849931091,22,17.454545454545453,11,0,25.399357,0
-9245_5076,40.61100377396619,-73.96260168364572,21,20.714285714285715,10,0,23.10237,0
-9245_5077,40.620775666708,-73.963535011973,10,16.9,3,0,16.892235,0
-9245_5078,40.62668194058227,-73.96337950054773,22,15.272727272727273,9,0,30.434237,0
-9245_5079,40.635005223580556,-73.96519947684556,36,13.527777777777779,18,0,54.771114,0
-9245_5080,40.64084883126313,-73.96521962049624,16,11.5625,11,3,73.090195,1
-9245_5081,40.65034649918316,-73.96291780277369,19,12.421052631578947,15,0,21.015257,0
