grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-14785_8139,40.69847999440636,-73.92728593005182,11,14.909090909090908,7,0,15.283717,0
-14785_8140,40.70217968387433,-73.92755760236136,37,16.594594594594593,14,0,13.216482,0
-14785_8141,40.70591374275,-73.928520831865,2,14.5,2,0,5.3875303,0
-14785_8145,40.72762745757,-73.9261089723,1,7.0,1,0,2.2431037,0
-14785_8147,40.73800525234666,-73.92875568685001,3,34.0,3,0,21.602322,0
-14785_8148,40.743201600587774,-73.92665762864334,18,21.333333333333332,13,2,62.84418,1
-14785_8149,40.7464393035475,-73.9270660468225,4,15.75,1,0,57.58827,0
-14785_8150,40.75315484579,-73.92780942535,1,31.0,1,0,44.9227,0
-14785_8151,40.75693095760875,-73.92794130087725,40,16.875,19,0,41.003326,0
-14785_8152,40.76228051243591,-73.92618934821546,22,16.318181818181817,16,0,46.975117,0
-14785_8153,40.767887155855,-73.9275307529525,4,23.0,4,0,49.065163,0
-14785_8154,40.772092543248334,-73.92746930292833,12,15.5,9,0,52.932255,0
-14785_8157,40.78958459482,-73.92997268416,1,12.0,1,0,55.32556,0
-14785_8161,40.8071294287,-73.92740158849546,11,13.454545454545455,5,1,80.84512,1
-14785_8162,40.811263024123996,-73.927964351934,5,8.6,5,0,81.14473,0
-14785_8163,40.81922538588667,-73.9274496425475,12,18.166666666666668,9,2,79.549774,1
-14785_8164,40.82392567066,-73.92803224765,1,36.0,1,0,71.056076,0
-14785_8165,40.82860888157434,-73.92781693203135,60,6.516666666666667,12,1,70.2047,1
-14785_8166,40.83404012186333,-73.92816581780666,3,17.333333333333332,3,0,62.18459,0
-14785_8167,40.83638560512,-73.927600708,3,17.0,3,0,59.672928,0
-14785_8168,40.840592744735005,-73.925321633435,2,19.5,2,0,57.04657,0
-14785_8170,40.852194727072856,-73.92901471196285,7,9.571428571428571,4,0,3.976686,0
-14785_8171,40.855365809808,-73.929352966972,5,22.2,4,0,4.792415,0
-14785_8172,40.86287044908844,-73.92664199389125,32,15.5,14,2,71.0894,1
-14785_8173,40.865892489042146,-73.92742522407,14,15.428571428571429,7,1,71.585045,1
-14786_8115,40.5784896865,-73.93489989999,1,5.0,1,0,0.00061027065,0
-14786_8117,40.586124896515,-73.93119673473501,2,6.5,2,0,0.00020253308,0
-14786_8119,40.597266578805,-73.93218804215499,2,5.0,2,0,6.7475123,0
-14786_8120,40.60102781234,-73.934146098604,5,14.2,5,0,23.294695,0
-14786_8121,40.609183086324,-73.932201835808,5,18.0,4,0,14.8379135,0
-14786_8123,40.61828441322857,-73.93189081656429,14,15.857142857142858,10,0,22.513689,0
-14786_8124,40.62027877808,-73.93437629929,1,28.0,1,0,22.837975,0
-14786_8126,40.633690736830005,-73.93363167244,2,9.5,2,0,21.67123,0
-14786_8127,40.6354706426,-73.93348218026,1,9.0,1,0,18.151613,0
-14786_8128,40.641910973145,-73.93296406550999,2,9.0,2,0,8.742513,0
-14786_8129,40.649628993125,-73.930154383345,2,32.5,2,0,29.326242,0
-14786_8130,40.651625379538466,-73.93171565748115,26,16.346153846153847,7,0,53.52692,0
-14786_8131,40.65677092051286,-73.93081492643144,7,10.142857142857142,4,1,61.273724,1
-14786_8132,40.66287857413375,-73.932189584665,8,16.875,3,2,64.34452,1
-14786_8133,40.66769389640143,-73.93135627678572,21,16.666666666666668,11,1,63.051212,1
-14786_8134,40.67105882381563,-73.93153189914625,16,14.9375,10,0,62.731575,0
-14786_8135,40.67674549652333,-73.93231964782167,6,9.333333333333334,5,0,60.69216,0
-14786_8136,40.6826723322075,-73.93418485399499,4,13.25,3,0,49.442135,0
-14786_8137,40.689512118859994,-73.93036846338501,2,11.0,2,0,39.935215,0
-14786_8138,40.69391070810571,-73.93116673533714,7,19.142857142857142,6,0,31.601473,0
-14786_8139,40.69666252106944,-73.93365510476889,18,19.055555555555557,10,0,28.09161,0
-14786_8140,40.70354489305333,-73.93211499077833,18,19.444444444444443,12,0,17.98597,0
-14786_8141,40.70566759766667,-73.93275462745777,9,14.555555555555555,5,0,9.998051,0
-14786_8142,40.7140075619675,-73.93337554785501,4,21.75,3,0,8.219276,0
-14786_8143,40.71547016759,-73.933939522,1,46.0,1,0,16.990505,0
-14786_8145,40.72571907218,-73.93383551903,1,13.0,1,0,3.966397,0
