grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-9231_5072,40.57834629820744,-73.84940758447468,9,19.444444444444443,7,0,0.0145821,0
-9231_5083,40.666130558172604,-73.8516719512696,5,15.0,5,0,0.44343883,0
-9231_5084,40.679879975513,-73.850606510087,5,18.8,3,0,0.19753191,0
-9231_5085,40.6838244494488,-73.8514233239302,10,15.0,8,0,0.19869535,0
-9231_5086,40.69361073467462,-73.85211724006055,29,16.06896551724138,13,0,0.8319043,0
-9231_5087,40.702335291737334,-73.85511256140734,3,10.0,3,0,17.255432,0
-9231_5088,40.71033456706008,-73.8512692577895,24,17.26086956521739,18,1,64.68617,1
-9231_5090,40.72478496771258,-73.85221169437652,38,15.657142857142857,18,1,75.9681,1
-9231_5091,40.73283692466811,-73.84980426184289,17,19.6875,10,0,72.340324,0
-9231_5092,40.74251367701756,-73.85450564714681,16,15.4,9,0,41.50873,0
-9231_5093,40.75039003064693,-73.85472013014807,15,22.533333333333335,11,0,15.763515,0
-9231_5094,40.75206662225,-73.85420271659,1,12.0,1,0,12.763864,0
-9231_5098,40.785639833277,-73.855826142429,1,13.0,1,0,0.7873209,0
-9231_5101,40.813622380172,-73.855667748662,1,8.0,1,0,1.8154893,0
-9231_5102,40.821374009111494,-73.848566555601,4,11.75,4,0,2.0305474,0
-9231_5103,40.82962243916294,-73.85063294129881,16,15.3125,11,0,6.21234,0
-9231_5104,40.834377313723444,-73.85256287883936,43,16.256410256410255,20,0,16.892342,0
-9231_5105,40.84360242443037,-73.85110622663058,19,14.052631578947368,11,0,25.903086,0
-9231_5106,40.851952498497,-73.85422325726482,27,13.222222222222221,14,0,37.247364,0
-9231_5107,40.856977539259496,-73.85559498794825,4,14.25,2,0,14.349565,0
-9231_5108,40.87003206919,-73.8501826028025,4,24.0,2,0,1.054415,0
-9231_5109,40.874724893023185,-73.85110544543551,16,20.0,9,0,0.54530317,0
-9231_5110,40.884954580415,-73.85170050134444,7,16.0,4,0,0.065020144,0
-9231_5111,40.8912574165252,-73.8506707535184,5,10.8,5,0,0.04072828,0
-9231_5112,40.90021429579158,-73.8523813961029,31,17.258064516129032,11,0,0.0628315,0
-9231_5113,40.905119743495746,-73.84947384762825,4,31.25,2,0,0.09415188,0
-9232_5082,40.663983682971,-73.860487605874,1,13.0,1,0,0.81749046,0
-9232_5083,40.671260185007114,-73.85734445783277,9,10.666666666666666,8,0,0.12245347,0
-9232_5084,40.6787573826967,-73.8617952847199,10,16.0,7,0,0.07839944,0
-9232_5085,40.682818724672,-73.8594399321178,5,19.75,5,0,0.18554051,0
-9232_5086,40.69225508802242,-73.86030768468615,26,14.52,13,0,0.5545495,0
-9232_5087,40.70317009794,-73.85984625364,1,12.0,1,0,23.428802,0
-9232_5088,40.71031020863633,-73.85915254524753,15,9.733333333333333,10,0,63.39463,0
-9232_5089,40.717931234522,-73.85806601101,7,16.142857142857142,7,0,69.30742,0
-9232_5090,40.727893354303,-73.858502399649,1,30.0,1,0,77.82468,0
-9232_5091,40.72989806489038,-73.86166690516647,40,14.27027027027027,20,1,77.4598,1
-9232_5092,40.740454349018066,-73.85929673128338,16,19.266666666666666,11,0,55.27324,0
-9232_5093,40.749019130159546,-73.86160951102471,86,16.5,14,0,24.836203,0
