grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-7382_4069,40.693427175635556,-73.82511390796222,9,18.333333333333332,4,0,4.232229,0
-7382_4070,40.70447688114857,-73.82614894385071,14,16.571428571428573,7,0,14.926681,0
-7382_4071,40.71329947977375,-73.82885807674874,8,23.25,6,0,29.855711,0
-7382_4072,40.726543902927496,-73.82178552496167,12,14.416666666666666,4,0,25.349049,0
-7382_4073,40.73217290977625,-73.824563914855,8,17.125,4,0,27.371641,0
-7382_4074,40.74469243979,-73.82626972446307,13,23.692307692307693,6,0,42.329674,0
-7382_4075,40.757273371184866,-73.82783623800725,113,18.548672566371682,19,2,88.09366,1
-7382_4076,40.76226758617061,-73.82723109086773,66,20.37878787878788,17,9,89.87117,1
-7382_4077,40.77457018173375,-73.8256319451275,8,22.375,7,1,90.2441,1
-7382_4078,40.78428234302,-73.82601341809,4,8.5,4,0,72.18848,0
-7382_4081,40.81323610925,-73.82285511755,1,34.0,1,0,2.5620985,0
-7382_4082,40.8267964785085,-73.82246932545699,20,11.5,15,0,1.3553413,0
-7382_4083,40.832835767906666,-73.82768927170333,18,13.0,11,0,0.6873197,0
-7382_4084,40.842145825515004,-73.82965928145501,2,8.5,1,0,0.95786154,0
-7382_4085,40.85229126812625,-73.8284118560525,8,19.375,7,0,2.9466343,0
-7382_4086,40.868307996953,-73.8261206670655,20,16.5,12,0,8.542735,0
-7382_4087,40.877467260383334,-73.82807249929333,3,9.333333333333334,3,0,7.361513,0
-7382_4088,40.88625675672375,-73.82600151557125,8,12.75,5,0,6.5444827,0
-7383_4057,40.5795375719375,-73.83712831059,4,12.0,3,0,2.6237705,0
-7383_4058,40.581058387052,-73.83571984834333,15,15.866666666666667,10,0,2.6237705,0
-7383_4064,40.64997432875,-73.83758635341,1,39.0,1,0,28.834768,0
-7383_4065,40.65447157623869,-73.83833862739218,23,14.130434782608695,13,1,28.834768,1
-7383_4066,40.66026389266,-73.83051658302,2,12.0,2,0,8.561207,0
-7383_4067,40.677074859461996,-73.83428396335201,5,14.6,4,0,2.6692548,0
-7383_4068,40.68515702538225,-73.83411613140474,40,20.275,12,0,2.2820435,0
-7383_4069,40.69735629109806,-73.83430116584161,31,17.870967741935484,14,0,15.941295,0
-7383_4070,40.70684006739666,-73.83243736446852,27,15.0,16,0,41.967705,0
-7383_4071,40.71668740474536,-73.83461656302572,28,16.964285714285715,17,0,48.941452,0
-7383_4075,40.75809332262283,-73.8326723205712,99,17.87878787878788,17,0,76.1545,0
-7383_4076,40.762897801339406,-73.83282391421714,84,16.297619047619047,23,3,82.12786,1
-7383_4077,40.770575561735,-73.83565021919,2,17.0,1,0,78.333595,0
-7383_4078,40.785487414507145,-73.83632803526287,14,11.571428571428571,10,1,76.773285,1
-7383_4081,40.81159958871,-73.83532996622,1,13.0,1,0,2.0823534,0
-7383_4082,40.823736712472495,-73.83642442297875,8,18.5,7,0,0.6634384,0
-7383_4083,40.83722930157125,-73.83555313314,8,20.0,7,0,0.65358824,0
-7383_4084,40.8451676154163,-73.83267815788334,27,13.666666666666666,15,0,1.1255467,0
-7383_4085,40.85213443692,-73.83954523309,1,10.0,1,0,1.4103414,0
-7383_4086,40.866369921259064,-73.83122996372875,32,15.40625,20,1,9.765715,1
-7383_4087,40.87775864881,-73.837156176475,2,31.5,2,0,3.6814039,0
-7383_4088,40.88534139736,-73.83389828565312,16,18.125,7,0,3.396178,0
-7384_4057,40.578323633668575,-73.84940066460715,7,10.142857142857142,5,0,2.7006595,0
-7384_4058,40.58128655015,-73.84799971758,2,16.0,1,0,2.7006595,0
-7384_4065,40.65999081571,-73.84008487791,1,13.0,1,0,8.543045,0
-7384_4066,40.662990354717365,-73.84086347380475,19,12.052631578947368,11,0,8.543045,0
-7384_4067,40.6751397350375,-73.84365897088063,16,13.25,12,0,2.6284897,0
-7384_4068,40.68356627907875,-73.84435209086313,32,13.53125,14,0,1.3925924,0
-7384_4069,40.694523456281665,-73.84417348172612,18,13.5,9,0,7.1204267,0
-7384_4070,40.709744710266,-73.84639272178,5,14.8,5,0,54.01586,0
-7384_4071,40.716957779878,-73.84419421655822,45,16.733333333333334,26,2,76.87684,1
-7384_4072,40.7210399811927,-73.84558813460244,37,14.08108108108108,24,1,76.18908,1
-7384_4073,40.73278832846545,-73.84952514946818,11,15.727272727272727,7,0,63.386948,0
-7384_4075,40.754825217972,-73.845493494026,5,16.6,2,0,52.29574,0
-7384_4077,40.77526656626167,-73.84501407532001,6,22.333333333333332,4,0,62.55176,0
-7384_4078,40.78297716380818,-73.84516358279818,33,15.93939393939394,15,0,66.93715,0
-7384_4081,40.81943699464,-73.84811483741,1,9.0,1,0,1.9624127,0
-7384_4082,40.822019680603326,-73.84871712833332,3,12.666666666666666,3,0,1.3129053,0
-7384_4083,40.83601639317091,-73.84654354597636,11,13.090909090909092,8,0,0.7166601,0
-7384_4084,40.84383901848538,-73.84501691626795,39,14.256410256410257,17,0,1.190187,0
-7384_4085,40.852355935482,-73.84495307766,5,11.8,5,0,1.379118,0
-7384_4086,40.863652342685995,-73.843453399445,10,17.9,8,0,3.3407197,0
-7384_4087,40.87490397753516,-73.84678220528548,31,19.032258064516128,11,0,3.043221,0
-7384_4088,40.88539882766778,-73.84610218868112,9,19.11111111111111,6,0,3.2001953,0
-7384_4089,40.89286569473,-73.848051298448,5,12.6,4,0,2.643099,0
-7384_4090,40.904029047064,-73.84889102474,5,15.8,3,0,4.4687324,0
-7385_4066,40.666130558174004,-73.85167195126999,5,15.0,5,0,4.1914735,0
-7385_4067,40.67449390087727,-73.85466051354727,11,11.636363636363637,7,0,1.9228328,0
-7385_4068,40.68380048947714,-73.85351968635858,7,12.285714285714286,4,0,1.5377611,0
-7385_4069,40.69312693636973,-73.85467017039055,37,18.91891891891892,14,0,4.9546475,0
-7385_4070,40.70616544585,-73.85764860987,7,10.857142857142858,6,0,29.578474,0
-7385_4071,40.71272931038,-73.855443077874,20,14.7,13,1,56.593777,1
-7385_4072,40.725513407586455,-73.85354368010387,31,14.903225806451612,16,0,72.90909,0
-7385_4073,40.7338044622175,-73.853811231785,8,15.0,5,0,61.114162,0
